StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,PID,welcome,age_1,gender,country,time_us_1,ideology_1,pkp_h_1,pkp_i_1,pkp_u_1,pch_h_1,pch_i_1,pch_u_1,tmdp_h_1,tmdp_i_1,tmdp_u_1,whh_h_1,whh_i_1,whh_u_1,thls_h_1,thls_i_1,thls_u_1,ach_1_1,ach_2_1,ach_3_1,adr_h_1,adr_i_1,adr_u_1,elb_h_1,elb_i_1,elb_u_1,acr_h_1,acr_i_1,acr_u_1,jbd_h_1,jbd_i_1,jbd_u_1,scc_h_1,scc_i_1,scc_u_1,ddf_h_1,ddf_i_1,ddf_u_1,git_h_1,git_i_1,git_u_1,idb_h_1,idb_i_1,idb_u_1,ayc_h_1,ayc_i_1,ayc_u_1,sip_h_1,sip_i_1,sip_u_1,ecc_h_1,ecc_i_1,ecc_u_1,ccr_h_1,ccr_i_1,ccr_u_1,mbr_h_1,mbr_i_1,mbr_u_1,msn_h_1,msn_i_1,msn_u_1,mbw_h_1,mbw_i_1,mbw_u_1,mpsa_h_1,mpsa_i_1,mpsa_u_1,php_h_1,php_i_1,php_u_1,mmc_h_1,mmc_i_1,mmc_u_1,mmls_h_1,mmls_i_1,mmls_u_1,msas_h_1,msas_i_1,msas_u_1,ach_4_1,ach_5_1,ach_6_1,race,income,int_pol,pol_id,pol_id_5_TEXT,religion,religion_5_TEXT,education,db,PROLIFIC_PID
2019-11-07 10:58:05,2019-11-07 11:05:49,IP Address,98.170.224.80,100,464,True,2019-11-07 11:05:50,R_Ug9ta8aF341l1df,,,,,30.7772979736328125,-86.4832000732421875,anonymous,EN,I agree to participate,5a0f3524087f2e0001eaed5c,Understood! Begin survey.,46,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,very immoral,very unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,moderately immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,moderately immoral,moderately unexpected,moderately harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,moderately unexpected,moderately harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,moderately unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,not at all immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,moderately harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,slightly immoral,very unexpected,moderately harmful,slightly immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,An atheist,,Associate's degree,Complete,5a0f3524087f2e0001eaed5c
2019-11-07 10:53:52,2019-11-07 11:06:19,IP Address,75.115.212.89,100,746,True,2019-11-07 11:06:19,R_2AL98NibzlWQFVF,,,,,28.747802734375,-82.499298095703125,anonymous,EN,I agree to participate,5a4bf09053a4560001ba0ebf,Understood! Begin survey.,32,Male,Yes,,2,extremely harmful,extremely immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,moderately immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,slightly unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,very immoral,not at all unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,very unexpected,slightly harmful,very immoral,extremely unexpected,slightly harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Democrat,,Agnostic,,Some college,Complete,5a4bf09053a4560001ba0ebf
2019-11-07 10:53:24,2019-11-07 11:06:30,IP Address,68.11.156.43,100,786,True,2019-11-07 11:06:30,R_PSQN86DnPOZqUqR,,,,,30.32440185546875,-92.04229736328125,anonymous,EN,I agree to participate,5c85bf26739b210001f6145f,Understood! Begin survey.,33,Female,Yes,,1,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,moderately unexpected,very harmful,extremely immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,slightly immoral,not at all unexpected,extremely harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,very immoral,not at all unexpected,moderately harmful,not at all immoral,slightly unexpected,extremely harmful,slightly immoral,moderately unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,not at all immoral,extremely unexpected,slightly harmful,moderately immoral,not at all unexpected,extremely harmful,moderately immoral,very unexpected,very harmful,moderately immoral,slightly unexpected,extremely harmful,extremely immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"Less than $25,000",Somewhat interested,Democrat,,Agnostic,,Some college,Complete,5c85bf26739b210001f6145f
2019-11-07 10:55:11,2019-11-07 11:06:52,IP Address,75.145.72.157,100,700,True,2019-11-07 11:06:53,R_2QsVIGbXsQAqXyv,,,,,44.0644989013671875,-123.1461029052734375,anonymous,EN,I agree to participate,5db1d14c01ef7d000ab4f12a,Understood! Begin survey.,42,Male,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,extremely immoral,very unexpected,moderately harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,extremely unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,moderately immoral,very unexpected,slightly harmful,not at all immoral,very unexpected,very harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,extremely harmful,very immoral,slightly unexpected,very harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,very unexpected,slightly harmful,slightly immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Very interested,Democrat,,An atheist,,Bachelor's degree,Complete,5db1d14c01ef7d000ab4f12a
2019-11-07 10:55:07,2019-11-07 11:07:07,IP Address,73.11.17.91,100,720,True,2019-11-07 11:07:08,R_2SvNOHCdpQet6HC,,,,,44.06829833984375,-123.07630157470703125,anonymous,EN,I agree to participate,5c31783f2c45d400014b2bfb,Understood! Begin survey.,21,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,slightly immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,not at all unexpected,moderately harmful,very immoral,slightly unexpected,not at all harmful,slightly immoral,not at all unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Not at all interested,Democrat,,Agnostic,,High school degree or GED,Complete,5c31783f2c45d400014b2bfb
2019-11-07 10:53:36,2019-11-07 11:07:47,IP Address,70.180.15.150,100,850,True,2019-11-07 11:07:47,R_10ovYLZmLIOVcIS,,,,,33.4792938232421875,-112.312103271484375,anonymous,EN,I agree to participate,5a6f1ccade1f390001dbd8b7,Understood! Begin survey.,36,Male,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,not at all unexpected,very harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,very immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,very unexpected,slightly harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Independent,,Something else (Please Specify),I consider myself a Christian but not a zealot,Some college,Complete,5a6f1ccade1f390001dbd8b7
2019-11-07 11:02:57,2019-11-07 11:07:57,IP Address,68.111.170.82,100,300,True,2019-11-07 11:07:57,R_xFxq2lwh6LnipJn,,,,,33.1365966796875,-117.06109619140625,anonymous,EN,I agree to participate,5d38dd61cd5594000137c4be,Understood! Begin survey.,28,Male,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,very unexpected,very harmful,extremely immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,extremely immoral,moderately unexpected,moderately harmful,very immoral,slightly unexpected,moderately harmful,extremely immoral,slightly unexpected,moderately harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,slightly unexpected,slightly harmful,not at all immoral,very unexpected,slightly harmful,not at all immoral,slightly unexpected,moderately harmful,extremely immoral,very unexpected,very harmful,moderately immoral,very unexpected,slightly harmful,not at all immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,extremely immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,extremely harmful,moderately immoral,very unexpected,slightly harmful,very immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Very interested,Democrat,,Agnostic,,Bachelor's degree,Complete,5d38dd61cd5594000137c4be
2019-11-07 10:55:54,2019-11-07 11:08:03,IP Address,104.230.235.90,100,728,True,2019-11-07 11:08:03,R_2uW1CFHPJxUn3Fz,,,,,39.923004150390625,-82.86640167236328125,anonymous,EN,I agree to participate,5d66ea7549716000187f26af,Understood! Begin survey.,23,Female,Yes,,2,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,very unexpected,moderately harmful,very immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,slightly immoral,not at all unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,not at all harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,not at all harmful,not at all immoral,extremely unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,very immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,moderately harmful,moderately immoral,extremely unexpected,very harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Not very interested,Independent,,Agnostic,,High school degree or GED,Complete,5d66ea7549716000187f26af
2019-11-07 10:55:24,2019-11-07 11:08:21,IP Address,72.183.8.38,100,777,True,2019-11-07 11:08:22,R_24iL7jLaV5u43R1,,,,,26.18310546875,-97.74680328369140625,anonymous,EN,I agree to participate,57d0badf28d5250001bdd9d2,Understood! Begin survey.,27,Female,Yes,,3,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,not at all harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,moderately unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,very immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,not at all harmful,not at all immoral,very unexpected,slightly harmful,moderately immoral,very unexpected,slightly harmful,very immoral,very unexpected,moderately harmful,slightly immoral,extremely unexpected,very harmful,extremely immoral,moderately unexpected,not at all harmful,slightly immoral,very unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"Less than $25,000",Somewhat interested,Democrat,,Religious,,Some college,Complete,57d0badf28d5250001bdd9d2
2019-11-07 10:55:18,2019-11-07 11:08:22,IP Address,108.81.65.188,100,784,True,2019-11-07 11:08:23,R_qPdTAx9WAUJdkQh,,,,,30.45489501953125,-90.90290069580078125,anonymous,EN,I agree to participate,5db603b20ad96c000e3847db,Understood! Begin survey.,45,Male,Yes,,3,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,very immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$100,000 or more",Somewhat interested,Independent,,Agnostic,,Associate's degree,Complete,5db603b20ad96c000e3847db
2019-11-07 10:55:15,2019-11-07 11:08:26,IP Address,69.221.213.74,100,790,True,2019-11-07 11:08:26,R_2xDmSf7z4txnHAa,,,,,33.7407989501953125,-84.2631988525390625,anonymous,EN,I agree to participate,5c66bed0df26f300010b02e7,Understood! Begin survey.,29,Female,Yes,,1,extremely harmful,very immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,slightly harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,extremely immoral,moderately unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,extremely unexpected,moderately harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,extremely harmful,moderately immoral,moderately unexpected,very harmful,slightly immoral,extremely unexpected,very harmful,very immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,very harmful,very immoral,very unexpected,moderately harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"$75,001 to $99,999",Very interested,Democrat,,Something else (Please Specify),Spiritual,Some college,Complete,5c66bed0df26f300010b02e7
2019-11-07 10:54:23,2019-11-07 11:09:14,IP Address,154.21.108.225,100,890,True,2019-11-07 11:09:14,R_3PpYkSngeKe73uo,,,,,40.4550933837890625,-74.48709869384765625,anonymous,EN,I agree to participate,5ca62477e8f5b200013ec11f,Understood! Begin survey.,27,Male,Yes,,3,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,very immoral,not at all unexpected,very harmful,very immoral,very unexpected,not at all harmful,not at all immoral,not at all unexpected,extremely harmful,not at all immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,not at all immoral,not at all unexpected,very harmful,very immoral,very unexpected,not at all harmful,very immoral,not at all unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$25,001 to $50,000",Somewhat interested,Republican,,Religious,,Some college,Complete,5ca62477e8f5b200013ec11f
2019-11-07 10:52:47,2019-11-07 11:10:15,IP Address,174.130.89.39,100,1047,True,2019-11-07 11:10:15,R_1jHD8cxlK2CwjlA,,,,,35.3715972900390625,-80.529998779296875,anonymous,EN,I agree to participate,5d6feb2e662930001ac998ec,Understood! Begin survey.,40,Female,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,slightly unexpected,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,moderately immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,extremely unexpected,very harmful,very immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,not at all harmful,not at all immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,very unexpected,slightly harmful,not at all immoral,very unexpected,very harmful,very immoral,slightly unexpected,moderately harmful,very immoral,slightly unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,extremely immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,Something else (Please Specify),"Spiritual, not religious",Some college,Complete,5d6feb2e662930001ac998ec
2019-11-07 10:54:41,2019-11-07 11:11:23,IP Address,152.15.112.64,100,1002,True,2019-11-07 11:11:24,R_21jqZbc00DBBXRg,,,,,35.30389404296875,-80.73149871826171875,anonymous,EN,I agree to participate,5d35f42b8ddb85001924bf25,Understood! Begin survey.,21,Female,Yes,,1,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,slightly unexpected,moderately harmful,slightly immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,extremely harmful,slightly immoral,extremely unexpected,slightly harmful,moderately immoral,slightly unexpected,slightly harmful,not at all immoral,slightly unexpected,slightly harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,very unexpected,slightly harmful,not at all immoral,extremely unexpected,moderately harmful,not at all immoral,extremely unexpected,moderately harmful,slightly immoral,very unexpected,slightly harmful,not at all immoral,extremely unexpected,moderately harmful,slightly immoral,very unexpected,very harmful,slightly immoral,very unexpected,extremely harmful,moderately immoral,very unexpected,slightly harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,slightly unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"$75,001 to $99,999",Not at all interested,Democrat,,Agnostic,,Some college,Complete,5d35f42b8ddb85001924bf25
2019-11-07 10:56:56,2019-11-07 11:12:08,IP Address,73.187.47.196,100,911,True,2019-11-07 11:12:09,R_3PHrKMLyWmUOt8v,,,,,40.178802490234375,-77.00469970703125,anonymous,EN,I agree to participate,5b9efb73d1ff7a00013bfe84,Understood! Begin survey.,52,Female,Yes,,1,extremely harmful,extremely immoral,moderately unexpected,extremely harmful,extremely immoral,not at all unexpected,very harmful,moderately immoral,not at all unexpected,moderately harmful,moderately immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,extremely harmful,not at all immoral,moderately unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,very harmful,moderately immoral,very unexpected,slightly harmful,slightly immoral,not at all unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,not at all immoral,slightly unexpected,not at all harmful,not at all immoral,not at all unexpected,slightly harmful,slightly immoral,not at all unexpected,moderately harmful,moderately immoral,slightly unexpected,not at all harmful,not at all immoral,very unexpected,moderately harmful,moderately immoral,slightly unexpected,slightly harmful,slightly immoral,not at all unexpected,extremely harmful,extremely immoral,not at all unexpected,extremely harmful,extremely immoral,not at all unexpected,not at all harmful,not at all immoral,not at all unexpected,not at all harmful,slightly immoral,moderately unexpected,not at all harmful,not at all immoral,moderately unexpected,slightly harmful,not at all immoral,not at all unexpected,not at all harmful,extremely immoral,extremely unexpected,Other,"Less than $25,000",Very interested,Something else (Please Specify),socialist,An atheist,,Bachelor's degree,Complete,5b9efb73d1ff7a00013bfe84
2019-11-07 10:59:45,2019-11-07 11:13:26,IP Address,70.183.175.112,100,821,True,2019-11-07 11:13:27,R_3lYN65YojRd1blT,,,,,41.9915924072265625,-72.55999755859375,anonymous,EN,I agree to participate,5d939684f453df0018340676,Understood! Begin survey.,33,Male,Yes,,2,very harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,very immoral,extremely unexpected,very harmful,extremely immoral,very unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,not at all immoral,moderately unexpected,extremely harmful,moderately immoral,very unexpected,very harmful,very immoral,very unexpected,very harmful,moderately immoral,very unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,very immoral,very unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,moderately harmful,very immoral,moderately unexpected,very harmful,very immoral,moderately unexpected,extremely harmful,very immoral,very unexpected,very harmful,very immoral,extremely unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,extremely immoral,very unexpected,very harmful,moderately immoral,very unexpected,extremely harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,slightly harmful,moderately immoral,slightly unexpected,very harmful,extremely immoral,very unexpected,extremely harmful,very immoral,very unexpected,very harmful,extremely immoral,very unexpected,not at all harmful,extremely immoral,extremely unexpected,White,"$50,001 to $75,000",Somewhat interested,Democrat,,An atheist,,Bachelor's degree,Complete,5d939684f453df0018340676
2019-11-07 10:55:22,2019-11-07 11:13:54,IP Address,68.255.59.184,100,1112,True,2019-11-07 11:13:55,R_ZsixjyW13V3ufjH,,,,,32.39739990234375,-93.80519866943359375,anonymous,EN,I agree to participate,5c3947291084f30001a00781,Understood! Begin survey.,68,Female,Yes,,3,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,very harmful,moderately immoral,extremely unexpected,extremely harmful,very immoral,extremely unexpected,extremely harmful,not at all immoral,moderately unexpected,very harmful,moderately immoral,very unexpected,very harmful,moderately immoral,moderately unexpected,very harmful,very immoral,very unexpected,moderately harmful,moderately immoral,very unexpected,very harmful,very immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,moderately harmful,moderately immoral,moderately unexpected,very harmful,moderately immoral,extremely unexpected,very harmful,moderately immoral,extremely unexpected,very harmful,very immoral,extremely unexpected,very harmful,very immoral,very unexpected,extremely harmful,very immoral,extremely unexpected,extremely harmful,very immoral,very unexpected,very harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,moderately harmful,slightly immoral,slightly unexpected,extremely harmful,very immoral,very unexpected,extremely harmful,extremely immoral,extremely unexpected,extremely harmful,extremely immoral,extremely unexpected,not at all harmful,extremely immoral,extremely unexpected,African American/Black,"Less than $25,000",Somewhat interested,Democrat,,Religious,,Some college,Complete,5c3947291084f30001a00781
